"site_alt_plotgroup_id","site_alt_id","site","alt","plotgroup","long","lat","year","tempjja_ts_5","tempjja_ts_10","tempjja_ts_15","tempjja_ts_20","tempjja_ts_30","tempmax_ts_5","tempmax_ts_10","tempmax_ts_15","tempmax_ts_20","tempmax_ts_30","tempmin_ts_5","tempmin_ts_10","tempmin_ts_15","tempmin_ts_20","tempmin_ts_30","tempcont_ts_5","tempcont_ts_10","tempcont_ts_15","tempcont_ts_20","tempcont_ts_30","precipjja_ts_5","precipjja_ts_10","precipjja_ts_15","precipjja_ts_20","precipjja_ts_30","precipjfmam_ts_5","precipjfmam_ts_10","precipjfmam_ts_15","precipjfmam_ts_20","precipjfmam_ts_30","precipmam_ts_5","precipmam_ts_10","precipmam_ts_15","precipmam_ts_20","precipmam_ts_30","inclin_down","inclin_dir","twi_90m","ndwi","tcws","sri","ndvi","compet","taxon","cover","tri"
"1_100_2","1_100",1,100,2,-51.8124391666667,64.239302,2011,10.5006971359253,10.2865680906508,10.130393547482,9.71996907658047,9.50014147405271,11.9320322672526,11.4193046251933,11.1758206897312,10.8658954938253,10.7190329233805,-10.6962154070536,-11.7511475721995,-12.170492055681,-13.3733748674393,-13.9669634977976,22.6282476743062,23.1704521973928,23.3463127454122,24.2392703612645,24.6859964211782,183.682739218076,165.299794272582,209.41731379562,203.126832173268,218.331772670481,254.511598825455,213.149462246895,314.884216454294,298.863638017575,269.344695268737,126.872307173411,105.563595231374,126.581517031458,130.260334795713,128.362735243638,25.8333333333333,206.833333333333,4.79982074101766,-0.16206785539786,-1476.60760961022,0.843364443689873,0.325544506311417,8,"Cassiope tetragona",0,0.48559767106713
"1_100_2","1_100",1,100,2,-51.8124391666667,64.239302,2011,10.5006971359253,10.2865680906508,10.130393547482,9.71996907658047,9.50014147405271,11.9320322672526,11.4193046251933,11.1758206897312,10.8658954938253,10.7190329233805,-10.6962154070536,-11.7511475721995,-12.170492055681,-13.3733748674393,-13.9669634977976,22.6282476743062,23.1704521973928,23.3463127454122,24.2392703612645,24.6859964211782,183.682739218076,165.299794272582,209.41731379562,203.126832173268,218.331772670481,254.511598825455,213.149462246895,314.884216454294,298.863638017575,269.344695268737,126.872307173411,105.563595231374,126.581517031458,130.260334795713,128.362735243638,25.8333333333333,206.833333333333,4.79982074101766,-0.16206785539786,-1476.60760961022,0.843364443689873,0.325544506311417,1.83333333333333,"Empetrum nigrum",0.246666666666667,0.48559767106713
"1_100_2","1_100",1,100,2,-51.8124391666667,64.239302,2011,10.5006971359253,10.2865680906508,10.130393547482,9.71996907658047,9.50014147405271,11.9320322672526,11.4193046251933,11.1758206897312,10.8658954938253,10.7190329233805,-10.6962154070536,-11.7511475721995,-12.170492055681,-13.3733748674393,-13.9669634977976,22.6282476743062,23.1704521973928,23.3463127454122,24.2392703612645,24.6859964211782,183.682739218076,165.299794272582,209.41731379562,203.126832173268,218.331772670481,254.511598825455,213.149462246895,314.884216454294,298.863638017575,269.344695268737,126.872307173411,105.563595231374,126.581517031458,130.260334795713,128.362735243638,25.8333333333333,206.833333333333,4.79982074101766,-0.16206785539786,-1476.60760961022,0.843364443689873,0.325544506311417,0,"Rhododendron groenlandicum",0,0.48559767106713
"1_100_2","1_100",1,100,2,-51.8124391666667,64.239302,2011,10.5006971359253,10.2865680906508,10.130393547482,9.71996907658047,9.50014147405271,11.9320322672526,11.4193046251933,11.1758206897312,10.8658954938253,10.7190329233805,-10.6962154070536,-11.7511475721995,-12.170492055681,-13.3733748674393,-13.9669634977976,22.6282476743062,23.1704521973928,23.3463127454122,24.2392703612645,24.6859964211782,183.682739218076,165.299794272582,209.41731379562,203.126832173268,218.331772670481,254.511598825455,213.149462246895,314.884216454294,298.863638017575,269.344695268737,126.872307173411,105.563595231374,126.581517031458,130.260334795713,128.362735243638,25.8333333333333,206.833333333333,4.79982074101766,-0.16206785539786,-1476.60760961022,0.843364443689873,0.325544506311417,0,"Rhododendron tomentosum",0,0.48559767106713
"1_100_2","1_100",1,100,2,-51.8124391666667,64.239302,2011,10.5006971359253,10.2865680906508,10.130393547482,9.71996907658047,9.50014147405271,11.9320322672526,11.4193046251933,11.1758206897312,10.8658954938253,10.7190329233805,-10.6962154070536,-11.7511475721995,-12.170492055681,-13.3733748674393,-13.9669634977976,22.6282476743062,23.1704521973928,23.3463127454122,24.2392703612645,24.6859964211782,183.682739218076,165.299794272582,209.41731379562,203.126832173268,218.331772670481,254.511598825455,213.149462246895,314.884216454294,298.863638017575,269.344695268737,126.872307173411,105.563595231374,126.581517031458,130.260334795713,128.362735243638,25.8333333333333,206.833333333333,4.79982074101766,-0.16206785539786,-1476.60760961022,0.843364443689873,0.325544506311417,8,"Phyllodoce caerulea",0,0.48559767106713
"1_100_2","1_100",1,100,2,-51.8124391666667,64.239302,2011,10.5006971359253,10.2865680906508,10.130393547482,9.71996907658047,9.50014147405271,11.9320322672526,11.4193046251933,11.1758206897312,10.8658954938253,10.7190329233805,-10.6962154070536,-11.7511475721995,-12.170492055681,-13.3733748674393,-13.9669634977976,22.6282476743062,23.1704521973928,23.3463127454122,24.2392703612645,24.6859964211782,183.682739218076,165.299794272582,209.41731379562,203.126832173268,218.331772670481,254.511598825455,213.149462246895,314.884216454294,298.863638017575,269.344695268737,126.872307173411,105.563595231374,126.581517031458,130.260334795713,128.362735243638,25.8333333333333,206.833333333333,4.79982074101766,-0.16206785539786,-1476.60760961022,0.843364443689873,0.325544506311417,0,"Salix glauca",0.0733333333333333,0.48559767106713
"1_100_2","1_100",1,100,2,-51.8124391666667,64.239302,2011,10.5006971359253,10.2865680906508,10.130393547482,9.71996907658047,9.50014147405271,11.9320322672526,11.4193046251933,11.1758206897312,10.8658954938253,10.7190329233805,-10.6962154070536,-11.7511475721995,-12.170492055681,-13.3733748674393,-13.9669634977976,22.6282476743062,23.1704521973928,23.3463127454122,24.2392703612645,24.6859964211782,183.682739218076,165.299794272582,209.41731379562,203.126832173268,218.331772670481,254.511598825455,213.149462246895,314.884216454294,298.863638017575,269.344695268737,126.872307173411,105.563595231374,126.581517031458,130.260334795713,128.362735243638,25.8333333333333,206.833333333333,4.79982074101766,-0.16206785539786,-1476.60760961022,0.843364443689873,0.325544506311417,8,"Salix arctophila",0,0.48559767106713
"1_100_2","1_100",1,100,2,-51.8124391666667,64.239302,2011,10.5006971359253,10.2865680906508,10.130393547482,9.71996907658047,9.50014147405271,11.9320322672526,11.4193046251933,11.1758206897312,10.8658954938253,10.7190329233805,-10.6962154070536,-11.7511475721995,-12.170492055681,-13.3733748674393,-13.9669634977976,22.6282476743062,23.1704521973928,23.3463127454122,24.2392703612645,24.6859964211782,183.682739218076,165.299794272582,209.41731379562,203.126832173268,218.331772670481,254.511598825455,213.149462246895,314.884216454294,298.863638017575,269.344695268737,126.872307173411,105.563595231374,126.581517031458,130.260334795713,128.362735243638,25.8333333333333,206.833333333333,4.79982074101766,-0.16206785539786,-1476.60760961022,0.843364443689873,0.325544506311417,1.83333333333333,"Vaccinium uliginosum",0,0.48559767106713
"1_100_3","1_100",1,100,3,-51.8088385,64.243779,2011,10.5897963258955,10.3708196984397,10.2179075099804,9.80586788786782,9.58788277484753,12.0276517232259,11.5033099492391,11.2636811468336,10.9549556334813,10.8107381820679,-10.6897501945496,-11.7288409392039,-12.143086359236,-13.3474645058314,-13.9365882396698,22.7174019177755,23.232150888443,23.4067675060696,24.3024201393127,24.7473264217377,186.814491136869,167.883415106932,213.073579743173,206.647257278363,222.008047441642,254.777489256859,213.425906254848,315.333201562034,299.54257752498,269.878893889321,127.694098456701,106.155355489254,127.429888048437,131.087355471651,129.044119609065,24.3333333333333,153.333333333333,4.47441124916077,-0.154151141643524,-1447.41352197862,0.843583855589286,0.332389106353124,0,"Betula nana",0,0.542131916625761
"1_100_3","1_100",1,100,3,-51.8088385,64.243779,2011,10.5897963258955,10.3708196984397,10.2179075099804,9.80586788786782,9.58788277484753,12.0276517232259,11.5033099492391,11.2636811468336,10.9549556334813,10.8107381820679,-10.6897501945496,-11.7288409392039,-12.143086359236,-13.3474645058314,-13.9365882396698,22.7174019177755,23.232150888443,23.4067675060696,24.3024201393127,24.7473264217377,186.814491136869,167.883415106932,213.073579743173,206.647257278363,222.008047441642,254.777489256859,213.425906254848,315.333201562034,299.54257752498,269.878893889321,127.694098456701,106.155355489254,127.429888048437,131.087355471651,129.044119609065,24.3333333333333,153.333333333333,4.47441124916077,-0.154151141643524,-1447.41352197862,0.843583855589286,0.332389106353124,14.3333333333333,"Cassiope tetragona",0,0.542131916625761
"1_100_3","1_100",1,100,3,-51.8088385,64.243779,2011,10.5897963258955,10.3708196984397,10.2179075099804,9.80586788786782,9.58788277484753,12.0276517232259,11.5033099492391,11.2636811468336,10.9549556334813,10.8107381820679,-10.6897501945496,-11.7288409392039,-12.143086359236,-13.3474645058314,-13.9365882396698,22.7174019177755,23.232150888443,23.4067675060696,24.3024201393127,24.7473264217377,186.814491136869,167.883415106932,213.073579743173,206.647257278363,222.008047441642,254.777489256859,213.425906254848,315.333201562034,299.54257752498,269.878893889321,127.694098456701,106.155355489254,127.429888048437,131.087355471651,129.044119609065,24.3333333333333,153.333333333333,4.47441124916077,-0.154151141643524,-1447.41352197862,0.843583855589286,0.332389106353124,2.16666666666667,"Empetrum nigrum",0.486666666666667,0.542131916625761
"1_100_3","1_100",1,100,3,-51.8088385,64.243779,2011,10.5897963258955,10.3708196984397,10.2179075099804,9.80586788786782,9.58788277484753,12.0276517232259,11.5033099492391,11.2636811468336,10.9549556334813,10.8107381820679,-10.6897501945496,-11.7288409392039,-12.143086359236,-13.3474645058314,-13.9365882396698,22.7174019177755,23.232150888443,23.4067675060696,24.3024201393127,24.7473264217377,186.814491136869,167.883415106932,213.073579743173,206.647257278363,222.008047441642,254.777489256859,213.425906254848,315.333201562034,299.54257752498,269.878893889321,127.694098456701,106.155355489254,127.429888048437,131.087355471651,129.044119609065,24.3333333333333,153.333333333333,4.47441124916077,-0.154151141643524,-1447.41352197862,0.843583855589286,0.332389106353124,0,"Rhododendron groenlandicum",0,0.542131916625761
"1_100_3","1_100",1,100,3,-51.8088385,64.243779,2011,10.5897963258955,10.3708196984397,10.2179075099804,9.80586788786782,9.58788277484753,12.0276517232259,11.5033099492391,11.2636811468336,10.9549556334813,10.8107381820679,-10.6897501945496,-11.7288409392039,-12.143086359236,-13.3474645058314,-13.9365882396698,22.7174019177755,23.232150888443,23.4067675060696,24.3024201393127,24.7473264217377,186.814491136869,167.883415106932,213.073579743173,206.647257278363,222.008047441642,254.777489256859,213.425906254848,315.333201562034,299.54257752498,269.878893889321,127.694098456701,106.155355489254,127.429888048437,131.087355471651,129.044119609065,24.3333333333333,153.333333333333,4.47441124916077,-0.154151141643524,-1447.41352197862,0.843583855589286,0.332389106353124,0,"Rhododendron tomentosum",0,0.542131916625761
"1_100_3","1_100",1,100,3,-51.8088385,64.243779,2011,10.5897963258955,10.3708196984397,10.2179075099804,9.80586788786782,9.58788277484753,12.0276517232259,11.5033099492391,11.2636811468336,10.9549556334813,10.8107381820679,-10.6897501945496,-11.7288409392039,-12.143086359236,-13.3474645058314,-13.9365882396698,22.7174019177755,23.232150888443,23.4067675060696,24.3024201393127,24.7473264217377,186.814491136869,167.883415106932,213.073579743173,206.647257278363,222.008047441642,254.777489256859,213.425906254848,315.333201562034,299.54257752498,269.878893889321,127.694098456701,106.155355489254,127.429888048437,131.087355471651,129.044119609065,24.3333333333333,153.333333333333,4.47441124916077,-0.154151141643524,-1447.41352197862,0.843583855589286,0.332389106353124,14.3333333333333,"Phyllodoce caerulea",0,0.542131916625761
"1_100_3","1_100",1,100,3,-51.8088385,64.243779,2011,10.5897963258955,10.3708196984397,10.2179075099804,9.80586788786782,9.58788277484753,12.0276517232259,11.5033099492391,11.2636811468336,10.9549556334813,10.8107381820679,-10.6897501945496,-11.7288409392039,-12.143086359236,-13.3474645058314,-13.9365882396698,22.7174019177755,23.232150888443,23.4067675060696,24.3024201393127,24.7473264217377,186.814491136869,167.883415106932,213.073579743173,206.647257278363,222.008047441642,254.777489256859,213.425906254848,315.333201562034,299.54257752498,269.878893889321,127.694098456701,106.155355489254,127.429888048437,131.087355471651,129.044119609065,24.3333333333333,153.333333333333,4.47441124916077,-0.154151141643524,-1447.41352197862,0.843583855589286,0.332389106353124,0,"Salix glauca",0,0.542131916625761
"1_100_3","1_100",1,100,3,-51.8088385,64.243779,2011,10.5897963258955,10.3708196984397,10.2179075099804,9.80586788786782,9.58788277484753,12.0276517232259,11.5033099492391,11.2636811468336,10.9549556334813,10.8107381820679,-10.6897501945496,-11.7288409392039,-12.143086359236,-13.3474645058314,-13.9365882396698,22.7174019177755,23.232150888443,23.4067675060696,24.3024201393127,24.7473264217377,186.814491136869,167.883415106932,213.073579743173,206.647257278363,222.008047441642,254.777489256859,213.425906254848,315.333201562034,299.54257752498,269.878893889321,127.694098456701,106.155355489254,127.429888048437,131.087355471651,129.044119609065,24.3333333333333,153.333333333333,4.47441124916077,-0.154151141643524,-1447.41352197862,0.843583855589286,0.332389106353124,14.3333333333333,"Salix arctophila",0,0.542131916625761
"1_100_3","1_100",1,100,3,-51.8088385,64.243779,2011,10.5897963258955,10.3708196984397,10.2179075099804,9.80586788786782,9.58788277484753,12.0276517232259,11.5033099492391,11.2636811468336,10.9549556334813,10.8107381820679,-10.6897501945496,-11.7288409392039,-12.143086359236,-13.3474645058314,-13.9365882396698,22.7174019177755,23.232150888443,23.4067675060696,24.3024201393127,24.7473264217377,186.814491136869,167.883415106932,213.073579743173,206.647257278363,222.008047441642,254.777489256859,213.425906254848,315.333201562034,299.54257752498,269.878893889321,127.694098456701,106.155355489254,127.429888048437,131.087355471651,129.044119609065,24.3333333333333,153.333333333333,4.47441124916077,-0.154151141643524,-1447.41352197862,0.843583855589286,0.332389106353124,0,"Vaccinium uliginosum",0.0866666666666667,0.542131916625761
"1_20_1","1_20",1,20,1,-51.7864983333333,64.2390786666667,2011,10.3478244463603,10.1302658081055,9.97505545086331,9.56688157320023,9.35125183617627,11.7622716903687,11.2603047529856,11.0204182942708,10.7135298252106,10.5754354106055,-11.0732176780701,-12.1345137119293,-12.5616823832194,-13.7642111460368,-14.3523355431027,22.8354893684387,23.394818464915,23.5821006774902,24.4777409712474,24.9277709537082,179.619669910272,161.867460383972,204.779744236999,198.613707591097,213.649148131079,252.726165302594,211.698559037844,313.126134371757,296.777572431167,267.507397996055,125.265274763107,104.352162353198,125.048860059844,128.649834821622,126.922341667281,29.5,124.833333333333,6.65261197090149,-0.0746496686091026,-1183.14316519751,0.799709511721843,0.405432353417079,1.16666666666667,"Betula nana",0,0.863367699918027
"1_20_1","1_20",1,20,1,-51.7864983333333,64.2390786666667,2011,10.3478244463603,10.1302658081055,9.97505545086331,9.56688157320023,9.35125183617627,11.7622716903687,11.2603047529856,11.0204182942708,10.7135298252106,10.5754354106055,-11.0732176780701,-12.1345137119293,-12.5616823832194,-13.7642111460368,-14.3523355431027,22.8354893684387,23.394818464915,23.5821006774902,24.4777409712474,24.9277709537082,179.619669910272,161.867460383972,204.779744236999,198.613707591097,213.649148131079,252.726165302594,211.698559037844,313.126134371757,296.777572431167,267.507397996055,125.265274763107,104.352162353198,125.048860059844,128.649834821622,126.922341667281,29.5,124.833333333333,6.65261197090149,-0.0746496686091026,-1183.14316519751,0.799709511721843,0.405432353417079,16.3333333333333,"Cassiope tetragona",0,0.863367699918027
"1_20_1","1_20",1,20,1,-51.7864983333333,64.2390786666667,2011,10.3478244463603,10.1302658081055,9.97505545086331,9.56688157320023,9.35125183617627,11.7622716903687,11.2603047529856,11.0204182942708,10.7135298252106,10.5754354106055,-11.0732176780701,-12.1345137119293,-12.5616823832194,-13.7642111460368,-14.3523355431027,22.8354893684387,23.394818464915,23.5821006774902,24.4777409712474,24.9277709537082,179.619669910272,161.867460383972,204.779744236999,198.613707591097,213.649148131079,252.726165302594,211.698559037844,313.126134371757,296.777572431167,267.507397996055,125.265274763107,104.352162353198,125.048860059844,128.649834821622,126.922341667281,29.5,124.833333333333,6.65261197090149,-0.0746496686091026,-1183.14316519751,0.799709511721843,0.405432353417079,2.83333333333333,"Empetrum nigrum",0.526666666666667,0.863367699918027
"1_20_1","1_20",1,20,1,-51.7864983333333,64.2390786666667,2011,10.3478244463603,10.1302658081055,9.97505545086331,9.56688157320023,9.35125183617627,11.7622716903687,11.2603047529856,11.0204182942708,10.7135298252106,10.5754354106055,-11.0732176780701,-12.1345137119293,-12.5616823832194,-13.7642111460368,-14.3523355431027,22.8354893684387,23.394818464915,23.5821006774902,24.4777409712474,24.9277709537082,179.619669910272,161.867460383972,204.779744236999,198.613707591097,213.649148131079,252.726165302594,211.698559037844,313.126134371757,296.777572431167,267.507397996055,125.265274763107,104.352162353198,125.048860059844,128.649834821622,126.922341667281,29.5,124.833333333333,6.65261197090149,-0.0746496686091026,-1183.14316519751,0.799709511721843,0.405432353417079,0,"Rhododendron groenlandicum",0,0.863367699918027
"1_20_1","1_20",1,20,1,-51.7864983333333,64.2390786666667,2011,10.3478244463603,10.1302658081055,9.97505545086331,9.56688157320023,9.35125183617627,11.7622716903687,11.2603047529856,11.0204182942708,10.7135298252106,10.5754354106055,-11.0732176780701,-12.1345137119293,-12.5616823832194,-13.7642111460368,-14.3523355431027,22.8354893684387,23.394818464915,23.5821006774902,24.4777409712474,24.9277709537082,179.619669910272,161.867460383972,204.779744236999,198.613707591097,213.649148131079,252.726165302594,211.698559037844,313.126134371757,296.777572431167,267.507397996055,125.265274763107,104.352162353198,125.048860059844,128.649834821622,126.922341667281,29.5,124.833333333333,6.65261197090149,-0.0746496686091026,-1183.14316519751,0.799709511721843,0.405432353417079,0,"Rhododendron tomentosum",0,0.863367699918027
"1_20_1","1_20",1,20,1,-51.7864983333333,64.2390786666667,2011,10.3478244463603,10.1302658081055,9.97505545086331,9.56688157320023,9.35125183617627,11.7622716903687,11.2603047529856,11.0204182942708,10.7135298252106,10.5754354106055,-11.0732176780701,-12.1345137119293,-12.5616823832194,-13.7642111460368,-14.3523355431027,22.8354893684387,23.394818464915,23.5821006774902,24.4777409712474,24.9277709537082,179.619669910272,161.867460383972,204.779744236999,198.613707591097,213.649148131079,252.726165302594,211.698559037844,313.126134371757,296.777572431167,267.507397996055,125.265274763107,104.352162353198,125.048860059844,128.649834821622,126.922341667281,29.5,124.833333333333,6.65261197090149,-0.0746496686091026,-1183.14316519751,0.799709511721843,0.405432353417079,16.3333333333333,"Phyllodoce caerulea",0,0.863367699918027
"1_20_1","1_20",1,20,1,-51.7864983333333,64.2390786666667,2011,10.3478244463603,10.1302658081055,9.97505545086331,9.56688157320023,9.35125183617627,11.7622716903687,11.2603047529856,11.0204182942708,10.7135298252106,10.5754354106055,-11.0732176780701,-12.1345137119293,-12.5616823832194,-13.7642111460368,-14.3523355431027,22.8354893684387,23.394818464915,23.5821006774902,24.4777409712474,24.9277709537082,179.619669910272,161.867460383972,204.779744236999,198.613707591097,213.649148131079,252.726165302594,211.698559037844,313.126134371757,296.777572431167,267.507397996055,125.265274763107,104.352162353198,125.048860059844,128.649834821622,126.922341667281,29.5,124.833333333333,6.65261197090149,-0.0746496686091026,-1183.14316519751,0.799709511721843,0.405432353417079,0,"Salix glauca",0.0466666666666667,0.863367699918027
